user_id,2019-04,2019-06,2019-02,2019-01,2019-05,2019-08,2019-07,2019-03,2018-11,2018-12
9054,0,0,0,1,0,0,0,0,0,1
9056,0,0,0,3,0,0,0,0,0,1
9057,0,0,1,4,0,0,0,0,0,2
9058,0,0,3,3,0,0,0,0,0,0
9059,0,0,0,3,0,0,0,0,0,3
9060,0,0,0,3,0,0,0,0,0,1
9061,0,0,1,4,0,0,0,0,0,2
9064,0,0,0,0,0,0,0,0,0,2
9065,0,0,0,1,0,0,0,0,0,0
9067,4,0,11,17,0,0,0,0,0,2
9069,0,0,0,0,0,0,0,0,0,1
9070,0,0,0,2,0,0,0,0,0,2
9071,0,0,0,0,0,0,0,0,0,1
9072,0,0,0,0,0,0,0,0,0,1
9074,0,0,1,6,0,0,0,0,0,0
9075,0,0,0,3,0,0,0,0,0,1
9077,0,0,0,4,0,0,0,0,0,3
9078,0,0,2,6,0,0,0,0,0,2
9080,0,0,5,1,0,0,0,0,0,0
9082,0,0,0,3,0,0,0,0,0,0
9083,0,0,0,3,0,0,0,0,0,1
9084,0,0,0,2,0,0,0,0,0,2
9085,0,0,0,2,0,0,0,0,0,3
9086,0,0,0,2,0,0,0,0,0,1
9088,0,0,0,2,0,0,0,0,0,2
9089,0,0,0,2,0,0,0,0,0,1
9091,0,0,0,1,0,0,0,0,0,3
9092,0,0,0,2,0,0,0,0,0,2
9093,0,0,1,7,0,0,0,0,0,3
9094,0,0,0,1,0,0,0,0,0,3
9095,0,0,0,3,0,0,0,0,0,1
9097,0,0,4,0,0,0,0,0,0,0
9100,0,0,0,1,0,0,0,0,0,0
9101,0,0,0,0,0,0,0,0,0,1
9102,0,0,0,2,0,0,0,0,0,0
9103,0,0,0,1,0,0,0,0,0,1
9104,0,0,0,0,0,0,0,0,0,1
9105,0,0,0,2,0,0,0,0,0,0
9106,0,0,0,3,0,0,0,0,0,1
9107,0,0,0,3,0,0,0,0,0,2
9108,0,0,0,4,0,0,0,0,0,1
9109,0,0,1,3,0,0,0,0,0,1
9110,0,0,0,3,0,0,0,0,0,1
9111,0,0,0,0,0,0,0,0,0,1
9112,0,0,0,4,0,0,0,0,0,2
9113,0,0,2,2,0,0,0,0,0,1
9114,0,0,0,2,0,0,0,0,0,3
9115,0,0,0,4,0,0,0,0,0,2
9116,0,0,2,5,0,0,0,0,0,3
9117,0,0,0,4,0,0,0,0,0,1
9118,0,0,0,2,0,0,0,0,0,3
9119,0,0,0,0,0,0,0,0,0,1
9120,0,0,0,2,0,0,0,0,0,1
9121,0,0,0,0,0,0,0,0,0,1
9123,0,0,0,3,0,0,0,0,0,3
9124,0,0,0,1,0,0,0,0,0,3
9126,0,0,0,0,0,0,0,0,0,1
9127,0,0,0,5,0,0,0,0,0,2
9128,0,0,1,3,0,0,0,0,0,3
9129,0,0,1,3,0,0,3,1,0,3
9130,0,0,1,3,0,0,0,0,0,0
9131,0,0,0,1,0,0,0,0,0,1
9133,0,0,0,2,0,0,0,0,0,2
9134,0,0,1,3,0,0,0,0,0,2
9135,0,0,3,10,0,0,0,0,0,2
9137,0,0,0,0,0,0,0,0,0,1
9138,0,0,0,1,0,0,0,0,0,2
9140,0,0,0,3,0,0,0,0,0,3
9141,0,0,0,0,0,0,0,0,0,1
9142,0,0,0,1,0,0,0,0,0,2
9143,0,0,1,5,0,0,0,0,0,1
9145,0,0,0,3,0,0,0,0,0,3
9146,0,0,0,3,0,0,0,0,0,3
9147,0,0,0,2,0,0,0,0,0,1
9148,0,0,0,5,0,0,0,0,0,2
9149,0,0,0,6,0,0,0,0,0,3
9150,0,0,0,1,0,0,0,0,0,3
9151,0,0,0,3,0,0,0,0,0,3
1.56649E+12,0,0,0,0,0,3,0,0,0,0
9153,0,0,0,2,0,0,0,0,0,2
9154,0,0,0,5,0,0,0,0,0,3
9155,0,0,0,0,0,0,0,0,0,1
9156,0,0,0,1,0,0,0,0,0,2
9157,0,0,1,3,0,0,0,0,0,1
9160,0,0,0,0,0,0,0,0,0,1
9161,0,0,0,2,0,0,0,0,0,1
9162,0,0,0,0,0,0,0,0,0,1
9163,0,0,0,0,0,0,0,0,0,1
9164,0,0,0,5,0,0,0,0,0,1
9165,0,0,1,0,0,0,0,0,0,1
9166,0,0,1,5,0,0,0,0,0,2
9168,0,0,0,1,0,0,0,0,0,0
9169,0,0,0,0,0,0,0,0,0,1
9170,0,0,0,5,0,0,0,0,0,1
9171,0,0,1,3,0,0,0,0,0,2
9172,0,0,0,0,0,0,0,0,0,1
9173,0,0,1,6,0,0,0,0,0,3
9174,0,0,0,8,0,0,0,0,0,1
9175,0,0,0,2,0,0,0,0,0,2
9176,0,0,1,6,0,0,0,0,0,1
9177,0,0,0,2,0,0,0,0,0,2
9178,0,0,1,2,0,0,0,0,0,1
9179,0,0,1,3,0,0,0,0,0,3
9180,0,0,0,2,0,0,0,0,0,1
1.56511E+12,0,0,0,0,0,6,0,0,0,0
9182,0,0,0,4,0,0,0,0,0,0
9183,0,0,0,2,0,0,0,0,0,2
9184,0,0,0,0,0,0,0,0,0,1
9185,0,0,1,2,0,0,0,0,0,0
9186,0,0,0,3,0,0,0,0,0,1
9187,0,0,0,2,0,0,0,0,0,1
9188,0,0,0,3,0,0,0,0,0,1
9189,0,0,3,7,0,0,0,0,0,1
9190,0,0,0,3,0,0,0,0,0,3
9191,0,0,0,0,0,0,0,0,0,1
9192,0,0,1,2,0,0,0,0,0,0
9193,0,0,0,4,0,0,0,0,0,3
9195,0,0,0,1,0,0,0,0,0,2
9196,0,0,0,5,0,0,0,0,0,2
1.56241E+12,0,0,0,0,0,0,5,0,0,0
9197,0,0,0,4,0,0,0,0,0,0
9198,0,0,0,0,0,0,0,0,0,1
9199,0,0,0,0,0,0,0,0,0,1
9200,0,0,1,3,0,0,0,0,0,0
9201,0,0,2,2,0,0,0,0,0,3
9202,0,0,0,0,0,0,0,0,0,1
9203,0,0,0,0,0,0,0,0,0,2
9204,0,0,0,2,0,0,0,0,0,2
9205,0,0,0,2,0,0,0,0,0,1
9206,0,0,0,0,0,0,0,0,0,1
9207,0,0,0,5,0,0,0,0,0,1
9208,0,0,0,0,0,0,0,0,0,2
9210,0,0,0,5,0,0,0,0,0,2
9211,0,0,0,1,0,0,0,0,0,0
9212,0,0,0,2,0,0,0,0,0,1
9214,0,0,0,0,0,0,0,0,0,2
9215,0,0,0,2,0,0,0,0,0,3
9218,0,0,0,0,0,0,0,0,0,1
9219,0,0,1,6,0,0,0,0,0,3
9220,0,0,0,0,0,0,0,0,0,1
9221,0,0,0,5,0,0,0,0,0,1
9222,0,0,0,7,0,0,0,0,0,2
9223,0,0,0,2,0,0,0,0,0,1
9224,0,0,1,4,0,0,0,0,0,0
9226,0,0,0,2,0,0,0,0,0,0
9227,0,0,0,3,0,0,0,0,0,0
9228,0,0,0,3,0,0,0,0,0,2
9229,0,0,0,0,0,0,0,0,0,1
9230,0,0,0,2,0,0,0,0,0,1
9231,0,0,1,3,0,0,0,0,0,1
9232,0,0,2,1,0,0,0,0,0,2
9233,0,0,0,4,0,0,0,0,0,2
9234,0,0,0,0,0,0,0,0,0,1
9236,0,0,0,3,0,0,0,0,0,1
9237,0,0,1,5,0,0,0,0,0,1
9238,0,0,0,1,0,0,0,0,0,0
9239,0,0,0,0,0,0,0,0,0,1
9241,0,0,0,1,0,0,0,0,0,1
9242,0,0,0,4,0,0,0,0,0,0
9243,0,0,1,8,0,0,0,0,0,2
9245,0,0,1,3,0,0,0,1,0,1
9246,0,0,1,3,0,0,0,0,0,3
9247,0,0,1,5,0,0,0,0,0,1
9248,0,0,0,2,0,0,0,0,0,2
9249,0,0,0,5,0,0,0,0,0,2
9251,0,0,0,2,0,0,0,0,0,1
9252,0,0,0,5,0,0,0,0,0,2
9253,0,0,0,3,0,2,0,0,0,1
9254,0,0,0,4,0,0,0,0,0,1
9255,0,0,0,0,0,0,0,0,0,1
9256,0,0,0,3,0,0,0,0,0,3
9257,0,0,0,0,0,0,0,0,0,1
9259,0,0,0,0,0,0,0,0,0,1
9260,0,0,0,0,0,0,0,0,0,1
9262,0,0,4,0,0,0,0,0,0,0
9263,0,0,0,2,0,0,0,0,0,0
9264,0,0,0,0,0,0,0,0,0,1
9266,0,0,0,4,0,0,0,0,0,0
9267,0,0,0,0,0,0,0,0,0,2
9269,0,0,0,0,0,0,0,0,0,1
9270,0,0,0,3,0,0,0,0,0,1
9271,0,0,0,0,0,0,0,0,0,1
9272,0,0,0,4,0,0,0,0,0,0
9273,0,0,0,1,0,0,0,0,0,0
9274,2,0,0,0,0,0,0,3,0,1
9275,0,0,0,0,0,0,0,0,0,1
9276,0,0,0,0,0,0,0,0,0,1
9277,0,0,1,7,0,0,0,0,0,0
9278,0,0,0,0,0,0,0,0,0,1
9279,0,0,0,3,0,0,0,0,0,1
9280,0,0,0,4,0,0,0,0,0,2
9281,0,0,0,2,0,0,0,0,0,2
9282,0,0,0,2,0,0,0,0,0,0
9283,0,0,0,0,0,0,0,0,0,1
9284,0,0,0,0,0,0,0,0,0,1
9285,0,0,0,0,0,0,0,0,0,1
9286,0,0,0,3,0,0,0,0,0,1
9287,0,0,0,3,0,0,0,0,0,2
9288,0,0,0,2,0,0,0,0,0,3
9289,0,0,0,0,0,0,0,0,0,1
9290,0,0,0,0,0,0,0,0,0,1
9291,0,0,1,6,0,0,0,0,0,2
9292,0,0,1,3,0,0,0,0,0,1
9294,0,0,1,5,0,0,0,0,0,1
9295,0,0,0,0,0,0,0,0,0,1
9296,0,0,0,0,0,0,0,0,0,1
9297,0,0,1,3,0,0,0,0,0,2
9298,0,0,0,0,0,0,0,0,0,1
9299,0,0,0,2,0,0,0,0,0,1
9300,0,0,0,1,0,0,0,0,0,0
9301,0,0,0,0,0,0,0,0,0,1
9302,0,0,0,2,0,0,0,0,0,1
9303,0,0,0,3,0,0,0,0,0,2
9304,0,0,0,2,0,0,0,0,0,1
9305,0,0,0,0,0,0,0,0,0,1
9306,0,0,0,3,0,0,0,0,0,2
9307,0,0,0,2,0,0,0,0,0,0
9309,0,0,0,0,0,0,0,0,0,2
9310,0,0,3,0,0,0,0,0,0,1
9311,0,0,0,1,0,0,0,0,0,1
9312,0,0,0,0,0,0,0,0,0,1
9313,0,0,0,2,0,0,0,0,0,2
9314,0,0,0,0,0,0,0,0,0,2
9315,0,0,1,0,0,0,0,0,0,1
1.5663E+12,0,0,0,0,0,4,0,0,0,0
9317,0,0,0,1,0,0,0,0,0,1
9318,0,0,0,6,0,0,0,0,0,0
9319,0,0,0,0,0,0,0,0,0,1
9320,0,0,0,4,0,0,0,0,0,1
9321,0,0,0,1,0,0,0,0,0,2
9322,0,0,1,3,0,0,0,0,0,2
9323,0,0,0,1,0,0,0,0,0,0
9324,0,0,0,1,0,0,0,0,0,2
9325,0,0,0,2,0,0,0,0,0,1
9326,0,0,0,2,0,0,0,0,0,2
9329,0,0,0,4,0,0,0,0,0,0
9330,0,0,0,1,0,0,0,0,0,2
9331,0,0,0,4,0,0,0,0,0,1
9332,0,0,0,0,0,0,0,0,0,1
9333,0,0,0,0,0,0,0,0,0,2
9334,0,0,0,3,0,0,0,0,0,1
9335,0,0,0,3,0,0,0,0,0,0
9336,0,0,0,2,0,0,0,0,0,0
9337,0,0,0,0,0,0,0,0,0,1
9338,0,0,0,4,0,0,0,0,0,0
9340,0,0,0,0,0,0,0,0,0,1
9341,0,0,0,1,0,0,0,0,0,1
9342,0,0,0,3,0,0,0,0,0,2
9343,0,0,0,1,0,0,0,0,0,1
9345,0,0,0,0,0,0,0,0,0,2
9346,0,0,1,4,0,0,0,0,0,2
9347,0,0,0,2,0,0,0,0,0,2
9348,0,0,0,2,0,0,0,0,0,0
9350,0,0,1,6,0,0,0,0,0,2
9351,0,0,0,3,0,0,0,0,0,1
9352,0,0,0,3,0,0,0,0,0,1
9353,0,0,0,0,0,0,0,0,0,2
9354,0,0,0,0,0,0,0,0,0,1
1.56451E+12,0,0,0,0,0,0,2,0,0,0
9356,0,0,0,6,0,0,0,0,0,1
9357,0,0,0,0,0,0,0,0,0,1
9358,0,0,0,0,0,0,0,0,0,1
9359,0,0,0,1,0,0,0,0,0,2
9360,0,0,0,6,0,0,0,0,0,0
9361,0,0,0,4,0,0,0,0,0,1
9363,0,0,0,4,0,0,0,0,0,1
9364,0,0,0,1,0,0,0,0,0,1
9365,0,0,0,3,0,0,0,0,0,1
9366,0,0,0,0,0,0,0,0,0,1
9367,0,0,0,2,0,0,0,0,0,1
9369,0,0,1,3,0,0,0,0,0,2
9370,0,0,0,1,0,0,0,0,0,2
9373,0,0,0,4,0,0,0,0,0,1
9374,0,0,1,5,0,0,0,0,0,1
9376,3,0,1,6,0,0,0,0,0,1
9377,0,0,1,4,0,0,0,0,0,0
9378,0,0,0,6,0,0,0,0,0,1
9379,0,0,0,4,0,0,0,0,0,0
1.56477E+12,0,0,0,0,0,1,0,0,0,0
9381,0,0,0,1,0,0,0,0,0,0
9382,0,0,0,2,0,0,0,0,0,0
9383,0,0,0,3,0,0,0,0,0,1
9384,0,0,0,0,0,0,0,0,0,2
9385,0,0,0,5,0,0,0,0,0,2
9386,0,0,0,0,0,0,0,0,0,1
9387,0,0,0,2,0,0,0,0,0,2
9389,0,0,0,4,0,0,0,0,0,1
9390,0,0,0,1,0,0,0,0,0,0
9391,0,0,1,0,0,0,0,0,0,0
9392,0,0,2,1,0,0,0,0,0,1
1.55439E+12,3,0,0,0,0,1,1,0,0,0
9394,0,0,2,0,0,0,0,0,0,1
9395,0,0,1,6,0,0,0,0,0,2
9396,0,0,2,6,0,0,0,0,0,0
9397,0,0,0,4,0,0,0,0,0,2
9398,0,0,1,5,0,0,0,0,0,1
9399,0,0,0,4,0,0,0,0,0,1
9401,0,0,0,5,0,0,0,0,0,2
9402,0,0,1,6,0,0,0,0,0,2
9403,0,0,0,0,0,0,0,0,0,1
9404,0,0,0,4,0,0,0,0,0,1
9405,0,0,0,3,0,0,0,0,0,1
9406,0,0,0,3,0,0,0,0,0,2
9407,0,0,4,1,0,0,0,0,0,0
9408,0,0,1,3,0,0,0,0,0,2
9410,0,0,2,13,0,0,0,0,0,2
9411,0,0,0,1,0,0,0,0,0,0
9412,0,0,0,1,0,0,0,0,0,0
9415,0,0,0,1,0,0,0,0,0,0
9416,0,0,0,2,0,0,0,0,0,0
9417,0,0,0,3,0,0,0,0,0,1
9418,0,0,0,5,0,0,0,0,0,0
9420,0,0,0,0,0,0,0,0,0,1
9421,0,0,0,0,0,0,0,0,0,1
9422,0,0,0,0,0,0,0,0,0,1
9423,0,0,2,0,0,0,0,0,0,0
9424,0,0,1,5,0,0,0,0,0,2
9425,0,0,0,1,0,0,0,0,0,0
9426,0,0,0,5,0,0,0,0,0,1
9427,0,0,1,5,0,0,0,0,0,1
9428,0,0,0,2,0,0,0,0,0,0
9429,0,0,0,4,0,0,0,0,0,0
9430,0,0,0,3,0,0,0,0,0,0
9431,0,0,1,1,0,0,0,0,0,1
9432,0,0,0,1,0,0,0,0,0,1
9433,0,0,0,4,0,0,0,0,0,0
9434,0,0,0,2,0,0,0,0,0,0
9435,0,0,0,0,0,0,0,0,0,1
9436,0,0,0,0,0,0,0,0,0,1
9437,0,0,0,0,0,0,0,0,0,1
9438,0,0,2,3,0,0,0,0,0,2
9439,0,0,0,0,0,0,0,0,0,1
9440,0,0,0,0,0,0,0,0,0,1
9441,0,0,0,2,0,0,0,0,0,1
9442,0,0,0,1,0,0,0,0,0,0
9443,0,0,2,2,0,0,0,0,0,1
9444,0,0,0,1,0,0,0,0,0,1
1.56426E+12,0,0,0,0,0,5,4,0,0,0
9446,0,0,2,4,0,0,0,0,0,0
9447,0,0,0,0,0,0,0,0,0,1
9448,0,0,1,5,0,0,0,1,0,1
9449,0,0,0,0,0,0,0,0,0,1
9450,0,0,1,1,0,0,0,0,0,1
9451,0,0,2,3,0,0,0,0,0,0
9452,0,0,0,0,0,0,0,0,0,1
9453,0,0,0,5,0,0,0,0,0,0
9454,0,0,0,5,0,0,0,0,0,1
9455,0,0,0,1,0,0,0,0,0,0
9456,0,0,0,3,0,0,0,0,0,1
9458,0,0,0,2,0,0,0,0,0,1
9459,0,0,1,0,0,0,0,0,0,1
9460,0,0,0,3,0,0,0,0,0,0
9462,0,0,0,0,0,0,0,0,0,1
9463,0,0,0,0,0,0,0,0,0,1
9464,0,0,0,2,0,0,0,0,0,1
9465,0,0,0,5,0,0,0,0,0,0
9466,0,0,0,0,0,0,0,0,0,1
9469,0,0,0,6,0,0,0,0,0,2
9470,0,0,2,8,0,0,0,0,0,1
9471,0,0,1,4,0,0,0,0,0,2
9472,0,0,0,0,0,0,0,0,0,1
9473,0,0,0,4,0,0,0,0,0,0
9474,0,0,0,2,0,0,0,0,0,0
9475,0,0,0,0,0,0,0,0,0,1
9476,0,0,0,0,0,0,0,0,0,1
9477,0,0,0,6,0,0,0,0,0,0
9478,0,0,0,3,0,0,0,0,0,0
9479,0,0,0,1,0,0,0,0,0,1
9480,0,0,0,1,0,0,0,0,0,1
1.5652E+12,0,0,0,0,0,1,0,0,0,0
9483,0,0,0,1,0,0,0,0,0,1
9484,0,0,0,0,0,0,0,0,0,1
9485,0,0,1,4,0,0,1,0,0,1
9486,0,0,0,0,0,0,0,0,0,1
9488,0,0,0,0,0,0,0,0,0,1
9489,0,0,0,0,0,0,0,0,0,1
9490,0,0,0,2,0,0,0,0,0,0
9492,0,0,0,5,0,0,0,0,0,1
9494,0,0,4,0,0,0,0,0,0,0
9495,0,0,0,3,0,0,0,0,0,0
9496,0,0,0,5,0,0,0,1,0,0
9497,0,0,2,3,0,0,0,0,0,0
9499,0,0,0,0,0,0,0,0,0,1
9500,0,0,0,5,0,0,0,0,0,2
9502,0,0,0,0,0,0,0,0,0,1
9503,0,0,0,0,0,0,0,0,0,1
9504,0,0,0,2,0,0,0,0,0,1
9505,0,0,0,0,0,0,0,0,0,1
9506,0,0,0,5,0,0,0,0,0,1
9508,0,0,2,3,0,0,0,0,0,0
9509,0,0,0,4,0,0,0,0,0,0
9510,0,0,0,2,0,0,0,0,0,0
9511,0,0,0,2,0,0,0,0,0,1
9512,0,0,0,3,0,0,0,0,0,1
9513,0,0,0,0,0,0,0,0,0,1
9515,0,0,0,2,0,0,0,0,0,1
9517,0,0,0,0,0,0,0,0,0,1
9518,0,0,0,3,0,0,0,0,0,1
9519,0,0,0,6,0,0,0,0,0,2
9520,0,0,0,0,0,0,0,0,0,1
9521,0,0,0,1,0,0,0,0,0,1
9522,0,0,0,1,0,0,0,0,0,1
9523,0,0,0,3,0,0,0,0,0,1
1.56235E+12,0,0,0,0,0,0,11,0,0,0
9525,0,0,0,0,0,0,0,0,0,1
9526,0,0,0,4,0,0,0,0,0,0
9527,0,0,1,0,0,0,0,0,0,0
9528,0,0,0,3,0,0,0,0,0,0
9529,0,0,0,3,0,0,0,0,0,2
9530,0,0,1,2,0,0,0,0,0,0
9531,0,0,2,3,0,0,0,0,0,0
9532,0,0,0,4,0,0,0,0,0,0
9533,0,0,0,3,0,0,0,0,0,0
9534,0,0,1,5,0,0,0,0,0,0
9536,0,0,0,0,0,0,0,0,0,2
9537,0,0,0,1,0,0,0,0,0,1
9538,0,0,0,3,0,0,0,0,0,1
9539,0,0,0,1,0,0,0,0,0,1
9540,0,0,0,2,0,0,0,0,0,1
9542,0,0,0,0,0,0,0,0,0,1
9543,0,0,0,0,0,0,0,0,0,2
9544,0,0,0,4,0,0,0,0,0,0
9545,0,0,1,3,0,0,0,0,0,0
9547,0,0,0,0,0,0,0,0,0,1
9548,0,0,0,3,0,0,0,0,0,2
9549,0,0,0,3,0,0,0,0,0,0
9550,0,0,0,1,0,0,0,0,0,1
9551,0,0,0,3,0,0,0,0,0,0
9552,0,0,0,0,0,0,0,0,0,1
9556,0,0,0,4,0,0,0,0,0,1
9557,0,0,0,3,0,0,0,0,0,0
9558,0,0,0,0,0,0,0,0,0,1
9560,0,0,0,2,0,0,0,0,0,2
9561,0,0,1,4,0,0,0,0,0,0
9562,0,0,0,0,0,0,0,0,0,2
9564,0,0,0,0,0,0,0,0,0,1
9565,0,0,0,3,0,0,0,0,0,1
9566,0,0,0,3,0,0,0,0,0,1
9569,0,0,1,3,0,0,0,0,0,1
9571,0,0,0,0,0,0,0,0,0,1
9572,0,0,0,1,0,0,0,0,0,2
9573,0,0,0,2,0,0,0,0,0,1
9574,0,0,0,1,0,0,0,0,0,2
9575,0,0,0,2,0,0,0,0,0,1
9577,0,0,0,2,0,0,0,0,0,2
9578,0,0,0,0,0,0,0,0,0,1
9579,0,0,3,1,0,0,0,0,0,1
9580,0,0,0,1,0,0,0,0,0,0
9582,0,0,0,2,0,0,0,0,0,1
9583,0,0,0,5,0,0,0,0,0,1
9584,0,0,0,5,0,0,0,0,0,1
9585,0,0,0,1,0,0,0,0,0,1
9587,0,0,0,1,0,0,0,0,0,1
9588,0,0,0,2,0,0,0,0,0,0
9589,0,0,0,1,0,0,0,0,0,0
9590,0,0,0,4,0,0,0,0,0,2
1.56434E+12,0,0,0,0,0,0,1,0,0,0
9592,0,0,0,3,0,0,0,0,0,2
9594,0,0,0,3,0,0,0,0,0,2
9597,0,0,0,0,0,0,0,0,0,1
9598,0,0,0,0,0,0,0,0,0,1
9599,0,0,0,0,0,0,0,0,0,1
9600,0,0,0,3,0,0,0,0,0,0
9601,0,0,0,0,0,0,0,0,0,2
9602,0,0,0,2,0,0,0,0,0,2
9603,0,0,0,2,0,0,0,0,0,1
9604,0,0,2,4,0,0,0,0,0,1
9605,0,0,1,4,0,0,0,0,0,1
9606,0,0,0,1,0,0,0,0,0,1
9607,0,0,0,1,0,0,0,0,0,1
9608,0,0,0,0,0,0,0,0,0,1
9609,0,0,0,1,0,0,0,0,0,1
9610,0,0,0,2,0,0,0,0,0,1
9611,0,0,0,1,0,0,0,0,0,2
9612,1,0,1,2,0,0,0,2,0,1
9613,0,0,2,1,0,0,0,0,0,1
9615,0,0,0,0,0,0,0,0,0,2
9616,0,0,1,0,0,0,0,0,0,1
9618,0,0,1,8,0,0,0,0,0,1
9619,0,0,0,2,0,0,0,0,0,2
9620,0,0,0,2,0,0,0,0,0,0
9621,0,0,0,2,0,0,0,0,0,2
9622,0,0,0,2,0,0,0,0,0,0
9623,0,0,0,3,0,0,0,0,0,1
9624,0,0,0,1,0,0,0,0,0,0
9625,0,0,0,3,0,0,0,0,0,0
9626,0,0,0,4,0,0,0,3,0,1
9627,0,0,2,4,0,0,0,0,0,1
9628,0,0,0,1,0,0,0,0,0,1
9629,0,0,6,20,0,0,0,0,0,2
9630,0,0,0,0,0,0,0,0,0,1
9631,1,0,1,2,0,0,0,2,0,0
9632,0,0,0,0,0,0,0,0,0,1
9634,0,0,0,7,0,0,0,0,0,0
9635,0,0,1,4,0,0,0,0,0,2
1.56602E+12,0,0,0,0,0,2,0,0,0,0
9639,0,0,0,0,0,0,0,0,0,1
9640,0,0,0,0,0,0,0,0,0,2
9641,0,0,0,3,0,0,0,0,0,0
9642,0,0,0,3,0,0,0,0,0,1
9643,0,0,0,4,0,0,0,0,0,2
1.56442E+12,0,0,0,0,0,4,2,0,0,0
9645,0,0,2,4,0,0,0,0,0,0
9646,0,0,0,0,0,0,0,0,0,2
9647,0,0,0,0,0,0,0,0,0,1
9648,0,0,2,5,0,0,0,0,0,0
9649,0,0,0,0,0,0,0,0,0,1
9651,0,0,0,5,0,0,0,0,0,1
9652,0,0,0,0,0,0,0,0,0,1
9653,0,0,0,2,0,0,0,0,0,1
9655,0,0,0,2,0,0,0,0,0,2
9656,0,0,1,0,0,0,0,0,0,0
9659,0,0,0,0,0,0,0,0,0,1
9661,0,0,0,0,0,0,0,0,0,1
9662,0,0,3,13,0,0,0,0,0,2
9663,0,0,0,11,0,0,0,0,0,2
9664,0,0,0,2,0,0,0,0,0,2
9666,0,0,0,2,0,0,0,0,0,2
9669,0,0,1,4,0,0,0,0,0,1
9670,0,0,2,2,0,0,0,0,0,1
9671,0,0,0,7,0,0,0,1,0,1
9672,0,0,0,1,0,0,0,0,0,0
9673,0,0,0,3,0,0,0,0,0,0
9674,0,0,0,4,0,0,0,0,0,1
9676,0,0,0,0,0,0,0,0,0,1
9677,0,0,0,6,0,0,0,0,0,1
9678,0,0,0,4,0,0,0,0,0,1
9679,0,0,0,1,0,0,0,0,0,1
9680,0,0,0,4,0,0,0,0,0,2
9681,0,0,0,0,0,0,0,0,0,1
9682,0,0,0,0,0,0,0,0,0,1
9683,0,0,0,0,0,0,0,0,0,1
9684,0,0,1,5,0,0,0,0,0,1
9685,0,0,0,1,0,0,0,0,0,1
9686,0,0,0,5,0,0,0,0,0,1
9687,0,0,1,5,0,0,0,0,0,1
9688,0,0,2,7,0,0,0,0,0,0
9689,0,0,0,0,0,0,0,0,0,1
9690,0,0,0,2,0,0,0,0,0,2
9691,0,0,0,2,0,0,0,0,0,0
9692,0,0,0,3,0,0,0,0,0,2
9693,0,0,0,7,0,0,0,3,0,0
9694,0,0,0,3,0,0,0,0,0,1
9695,0,0,0,4,0,0,0,2,0,0
9696,0,0,1,5,0,0,0,0,0,1
1.56303E+12,0,0,0,0,0,2,1,0,0,0
9698,0,3,1,5,1,1,5,0,0,1
9699,0,0,0,6,0,0,0,0,0,2
9700,0,0,0,1,0,0,0,0,0,1
9701,0,0,3,3,0,0,0,0,0,0
9702,0,0,0,2,0,0,0,0,0,1
9704,0,0,0,1,0,0,0,0,0,1
9705,0,0,0,4,0,0,0,0,0,1
9706,0,0,0,0,0,0,0,0,0,1
9707,0,0,0,0,0,0,0,0,0,1
9708,0,0,0,5,0,0,0,0,0,1
9709,0,0,0,1,0,0,0,0,0,1
9710,0,0,0,2,0,0,0,0,0,2
9711,0,0,0,5,0,0,0,0,0,1
9712,0,0,1,3,0,0,0,0,0,0
9713,0,0,0,3,0,0,0,0,0,0
9715,0,0,2,3,0,0,0,0,0,2
9716,0,0,0,2,0,0,0,0,0,2
9717,0,0,0,3,0,0,0,0,0,2
9718,0,0,0,0,0,0,0,0,0,1
9719,0,0,0,5,0,0,0,0,0,0
9720,0,0,1,5,0,0,0,0,0,1
9721,0,0,0,0,0,0,0,0,0,1
9722,0,0,0,0,0,0,0,0,0,2
9724,0,0,0,5,0,0,0,0,0,1
9725,0,0,1,4,1,0,0,1,0,1
9727,0,0,0,3,0,0,0,0,0,1
9728,0,0,0,3,0,0,0,0,0,1
9729,0,0,0,4,0,0,0,0,0,0
9732,0,0,0,1,0,0,0,0,0,1
9733,0,0,0,1,0,0,0,0,0,2
9734,0,0,0,0,0,0,0,0,0,1
9735,0,0,0,0,0,0,0,0,0,1
9736,0,0,0,2,0,0,0,0,0,1
9737,0,0,0,5,0,0,0,0,0,0
9738,0,0,0,2,0,0,0,0,0,2
9739,0,0,0,0,0,0,0,0,0,1
9740,0,0,0,0,0,0,0,0,0,1
9742,0,0,0,3,0,0,0,0,0,1
9744,0,0,0,4,0,0,0,0,0,2
9745,0,0,0,1,0,0,0,0,0,1
9746,0,0,0,4,0,0,0,0,0,2
9747,0,0,0,1,0,0,0,0,0,0
9748,0,0,1,4,0,0,0,0,0,2
9749,0,0,0,3,0,0,0,0,0,2
9750,0,0,0,5,0,0,0,0,0,0
9752,0,0,1,3,0,0,0,0,0,1
9754,0,0,1,12,0,0,0,0,0,2
9755,0,0,0,0,0,0,0,0,0,1
9756,0,0,0,5,0,0,0,0,0,2
9757,0,0,3,2,0,0,0,0,0,0
9758,0,0,0,1,0,0,0,0,0,1
9759,0,0,1,4,0,0,0,0,0,1
9760,0,0,0,4,0,0,0,0,0,1
9761,0,0,0,3,0,0,0,0,0,0
9762,0,0,0,5,0,0,0,0,0,1
9764,0,0,0,0,0,0,0,0,0,1
9765,0,0,0,3,0,0,0,0,0,1
